Date,oil,vix,vvix,spy
2007-04-30,,14.22,85.33,122.23392
2007-05-01,,13.51,81.28,122.547154
2007-05-02,,13.08,82.59,123.264282
2007-05-03,,13.09,78.81,123.931967
2007-05-04,,12.91,77.1,124.401806
2007-05-07,,13.15,78.51,124.426534
2007-05-08,,13.21,79.9,124.261678
2007-05-09,,12.88,85.89,124.59964
2007-05-10,,13.6,83.58,123.297261
2007-05-11,,12.95,79.47,124.352351
2007-05-14,,13.96,82.02,124.080333
2007-05-15,,14.01,76.68,124.113312
2007-05-16,,13.5,70.26,124.962329
2007-05-17,,13.51,72.94,124.71504
2007-05-18,,12.76,75.43,125.803096
2007-05-21,,13.3,71.82,125.737151
2007-05-22,,13.06,72.36,125.638241
2007-05-23,,13.24,71.44,125.65473
2007-05-24,,14.08,74.36,124.517206
2007-05-25,,13.34,72.42,125.036513
2007-05-29,,13.53,72.48,125.489874
2007-05-30,,12.83,71.61,126.511986
2007-05-31,,13.05,72.2,126.380109
2007-06-01,,12.78,70.19,127.006565
2007-06-04,,13.29,70.74,127.023054
2007-06-05,,13.63,69.24,126.520237
2007-06-06,,14.87,72.06,125.160151
2007-06-07,,17.06,75.83,122.901605
2007-06-08,,14.84,70.69,124.500717
2007-06-11,,14.71,68.73,124.71504
2007-06-12,,16.67,69.48,123.354954
2007-06-13,,14.73,68.81,125.201368
2007-06-14,,13.64,63.52,126.00093
2007-06-15,,13.94,64.03,126.717854
2007-06-18,,13.42,66.76,126.568835
2007-06-19,,12.85,67.24,126.88342
2007-06-20,,14.67,76.8,125.120111
2007-06-21,,14.21,74.76,125.815496
2007-06-22,,15.75,78.35,124.631687
2007-06-25,,16.65,78.07,124.035639
2007-06-26,,18.89,82.01,122.760755
2007-06-27,,15.53,78.48,124.507503
2007-06-28,,15.54,76.04,124.490955
2007-06-29,,16.23,76.94,124.532337
2007-07-02,,15.4,75.56,125.658204
2007-07-03,,14.92,74.63,126.113519
2007-07-05,,15.48,75.86,125.981062
2007-07-06,,14.72,74.85,126.643338
2007-07-09,,15.16,73.05,126.742688
2007-07-10,,17.57,79.99,124.937985
2007-07-11,,16.64,81.55,125.823782
2007-07-12,,15.54,76.6,127.810599
2007-07-13,,15.15,76.65,128.191412
2007-07-16,,15.59,72.56,128.174852
2007-07-17,,15.63,72.41,128.108623
2007-07-18,,16.0,73.57,127.876828
2007-07-19,,15.23,72.02,128.373539
2007-07-20,,16.95,73.76,127.07382
2007-07-23,,16.81,74.56,127.462907
2007-07-24,,18.55,79.32,125.252569
2007-07-25,,18.1,75.31,125.509198
2007-07-26,,20.74,87.38,122.537247
2007-07-27,,24.17,97.23,120.128222
2007-07-30,,20.87,97.45,122.007428
2007-07-31,,23.52,104.08,120.633206
2007-08-01,,23.67,108.86,121.220967
2007-08-02,,21.22,100.8,122.189554
2007-08-03,,25.16,104.05,119.04375
2007-08-06,,22.94,95.22,121.038854
2007-08-07,,21.56,85.96,122.330286
2007-08-08,,21.45,82.52,124.035639
2007-08-09,,26.48,99.87,120.360017
2007-08-10,,28.3,108.91,119.79709
2007-08-13,,26.57,108.57,120.227559
2007-08-14,,27.68,114.96,118.389748
2007-08-15,,30.67,121.67,116.758897
2007-08-16,,30.83,142.99,117.636421
2007-08-17,,29.99,133.87,119.79709
2007-08-20,,26.33,125.04,119.739135
2007-08-21,,25.25,122.6,119.979204
2007-08-22,,22.89,117.47,121.403094
2007-08-23,,22.62,117.42,121.295483
2007-08-24,,20.72,111.95,122.793876
2007-08-27,,22.72,115.24,121.651449
2007-08-28,,26.3,119.79,118.977521
2007-08-29,,23.81,113.22,121.312031
2007-08-30,,25.06,112.66,120.989173
2007-08-31,,23.38,109.27,122.181268
2007-09-04,,22.78,104.87,123.414758
2007-09-05,,24.58,107.91,122.346834
2007-09-06,,23.99,106.6,122.62831
2007-09-07,,26.23,108.22,120.922956
2007-09-10,,27.38,107.07,120.691149
2007-09-11,,25.27,103.75,122.098491
2007-09-12,,24.96,106.95,122.413063
2007-09-13,,24.76,104.63,123.274026
2007-09-14,,24.92,104.39,123.265739
2007-09-17,,26.48,102.22,122.603475
2007-09-18,,20.35,92.33,126.212869
2007-09-19,,20.03,97.7,126.957922
2007-09-20,,20.45,97.38,126.063851
2007-09-21,,19.0,98.14,126.404043
2007-09-24,,19.37,94.27,126.171149
2007-09-25,,18.6,94.33,125.921615
2007-09-26,,17.63,89.49,126.587033
2007-09-27,,17.0,87.57,127.335621
2007-09-28,,18.0,87.13,126.911423
2007-10-01,,17.84,84.48,128.342068
2007-10-02,,18.49,88.74,128.167391
2007-10-03,,18.8,87.65,127.909544
2007-10-04,,18.44,89.38,128.109173
2007-10-05,,16.91,83.91,129.631314
2007-10-08,,17.46,84.96,128.940943
2007-10-09,,16.12,79.93,130.15532
2007-10-10,,16.67,87.46,129.939064
2007-10-11,,18.88,95.78,129.315237
2007-10-12,,17.73,90.63,130.030559
2007-10-15,,19.25,86.18,128.932617
2007-10-16,,20.02,91.47,127.909544
2007-10-17,,18.54,89.48,128.300477
2007-10-18,,18.5,83.37,127.834688
2007-10-19,,22.96,91.56,124.49097
2007-10-22,,21.64,88.17,125.214606
2007-10-23,,20.41,86.42,126.229366
2007-10-24,,20.8,89.14,125.996471
2007-10-25,,21.17,90.82,126.295909
2007-10-26,,19.56,95.36,127.776458
2007-10-29,,19.87,95.01,128.200669
2007-10-30,,21.07,100.37,127.310669
2007-10-31,,18.53,93.62,128.63318
2007-11-01,,23.21,97.53,125.622178
2007-11-02,,23.01,97.46,125.763577
2007-11-05,,24.31,97.29,124.807047
2007-11-06,,21.39,92.7,126.487225
2007-11-07,,26.49,98.17,123.02706
2007-11-08,,26.16,97.36,122.403233
2007-11-09,,28.5,97.86,120.723054
2007-11-12,,31.09,98.09,119.525304
2007-11-13,,24.1,92.58,123.168459
2007-11-14,,25.94,94.39,122.827431
2007-11-15,,28.06,92.96,121.055757
2007-11-16,,25.49,92.8,121.2637
2007-11-19,,26.01,91.13,119.575208
2007-11-20,,24.88,91.34,120.30717
2007-11-21,,26.84,94.49,117.845126
2007-11-23,,25.61,89.62,119.882972
2007-11-26,,28.91,91.55,117.237937
2007-11-27,,26.28,90.7,118.585413
2007-11-28,,24.11,91.62,122.378281
2007-11-29,,23.97,91.08,122.419859
2007-11-30,,22.87,88.88,123.650887
2007-12-03,,23.61,87.45,122.835744
2007-12-04,,23.79,86.85,121.737815
2007-12-05,,22.53,83.08,123.775648
2007-12-06,,20.96,81.51,125.547321
2007-12-07,,20.85,82.47,125.522369
2007-12-10,,20.74,81.5,126.495538
2007-12-11,,23.59,82.58,123.02706
2007-12-12,,22.47,89.41,124.241437
2007-12-13,,22.56,88.19,123.98359
2007-12-14,,23.27,85.82,122.411546
2007-12-17,,24.52,85.38,120.664837
2007-12-18,,22.64,80.83,121.338569
2007-12-19,,21.68,83.47,121.338569
2007-12-20,,20.58,79.44,122.103795
2007-12-21,,18.47,82.87,123.863961
2007-12-24,,18.6,79.85,124.783756
2007-12-26,,18.66,80.79,125.051341
2007-12-27,,20.26,84.36,123.479311
2007-12-28,,20.74,84.03,123.169927
2007-12-31,,22.5,82.19,122.258489
2008-01-02,,23.17,80.58,121.188162
2008-01-03,,22.49,79.33,121.129636
2008-01-04,,23.94,81.46,118.161179
2008-01-07,,23.79,79.51,118.060841
2008-01-08,,25.43,79.59,116.154343
2008-01-09,,24.12,89.37,117.375164
2008-01-10,,23.45,84.98,118.144452
2008-01-11,,23.68,84.66,117.191203
2008-01-14,,22.9,86.96,118.136095
2008-01-15,,23.34,81.13,115.535562
2008-01-16,,24.38,80.51,114.5405
2008-01-17,,28.46,84.99,111.572044
2008-01-18,,27.18,77.24,110.426476
2008-01-22,,31.01,86.58,109.305992
2008-01-23,,29.02,82.68,111.93161
2008-01-24,,27.78,81.31,112.876502
2008-01-25,,29.08,79.0,111.245933
2008-01-28,,27.78,76.43,113.085548
2008-01-29,,27.32,77.46,113.64579
2008-01-30,,27.62,76.41,112.809606
2008-01-31,,26.2,75.21,114.866612
2008-02-01,,24.02,73.94,116.714584
2008-02-04,,25.99,73.9,115.242905
2008-02-05,,28.24,75.06,112.157383
2008-02-06,,28.97,74.63,111.254303
2008-02-07,,27.66,72.0,111.990136
2008-02-08,,28.01,72.6,111.27103
2008-02-11,,27.6,71.41,111.839629
2008-02-12,,26.33,72.52,112.876502
2008-02-13,,24.88,71.44,114.030428
2008-02-14,,25.54,69.23,113.027009
2008-02-15,,25.02,74.72,113.001925
2008-02-19,,25.59,69.6,113.319679
2008-02-20,,24.4,71.29,113.654147
2008-02-21,,25.12,69.65,112.709255
2008-02-22,,24.06,65.47,113.40329
2008-02-25,,23.03,68.92,114.83317
2008-02-26,,21.9,68.59,115.694439
2008-02-27,,22.69,67.56,115.577373
2008-02-28,,23.53,66.61,114.44852
2008-02-29,,26.54,69.81,111.898168
2008-03-03,,26.28,71.02,111.630583
2008-03-04,,25.52,69.95,111.204134
2008-03-05,,24.6,68.51,111.906526
2008-03-06,,27.55,74.53,109.590292
2008-03-07,,27.49,76.02,108.461451
2008-03-10,,29.38,77.45,107.03157
2008-03-11,,26.36,73.76,110.878023
2008-03-12,,27.22,73.94,109.84115
2008-03-13,,27.29,75.56,110.083637
2008-03-14,,31.16,80.99,108.377827
2008-03-17,,32.24,80.71,107.282428
2008-03-18,,25.79,72.97,111.739291
2008-03-19,,29.84,70.5,108.971524
2008-03-20,,26.62,66.97,110.989978
2008-03-24,,25.73,68.82,113.208432
2008-03-25,,25.72,68.65,113.317678
2008-03-26,,26.08,69.56,111.931136
2008-03-27,,25.88,69.0,111.578202
2008-03-28,,25.71,68.79,110.510987
2008-03-31,,25.61,67.64,110.897542
2008-04-01,,22.68,66.96,114.796644
2008-04-02,,23.43,67.61,114.87227
2008-04-03,,23.21,66.11,115.157977
2008-04-04,,22.45,64.56,115.031933
2008-04-07,,22.42,67.4,115.090762
2008-04-08,,22.36,67.3,114.973117
2008-04-09,,22.81,75.24,114.141192
2008-04-10,,21.98,75.47,114.300856
2008-04-11,,23.46,74.74,112.082401
2008-04-14,,23.82,72.39,111.704245
2008-04-15,,22.78,68.15,111.964756
2008-04-16,,20.53,66.36,114.998326
2008-04-17,,20.37,65.09,115.166388
2008-04-18,,20.13,62.09,116.368045
2008-04-21,,20.5,63.43,116.426874
2008-04-22,,20.87,62.84,115.914276
2008-04-23,,20.26,59.74,115.729404
2008-04-24,,20.06,62.75,116.233603
2008-04-25,,19.59,65.99,117.309217
2008-04-28,,19.64,66.48,117.334425
2008-04-29,,20.24,65.42,116.872245
2008-04-30,,20.79,64.69,116.183173
2008-05-01,,18.88,63.06,118.5865
2008-05-02,,18.18,63.68,118.914226
2008-05-05,,18.9,70.1,118.342812
2008-05-06,,18.21,69.04,119.368008
2008-05-07,,19.73,72.82,117.241989
2008-05-08,,19.4,73.45,116.939472
2008-05-09,,19.41,73.79,116.72098
2008-05-12,,17.79,72.0,118.031896
2008-05-13,,17.98,68.62,118.048693
2008-05-14,,17.66,71.18,118.292394
2008-05-15,,16.3,71.16,119.77136
2008-05-16,,16.47,75.77,119.880606
2008-05-19,,17.01,76.63,120.208332
2008-05-20,,17.58,79.8,119.233553
2008-05-21,,18.59,80.12,117.216781
2008-05-22,,18.05,83.62,117.233578
2008-05-23,,19.55,79.63,115.662176
2008-05-27,,19.64,79.35,116.51931
2008-05-28,,19.07,77.7,117.057117
2008-05-29,,18.14,74.2,117.645341
2008-05-30,,17.83,73.46,117.93946
2008-06-02,,19.83,78.6,116.72098
2008-06-03,,20.24,79.72,116.040319
2008-06-04,,20.8,81.04,115.981503
2008-06-05,,18.63,79.35,118.300793
2008-06-06,,23.56,88.78,114.527734
2008-06-09,,23.12,92.23,114.805042
2008-06-10,,23.18,91.98,114.233628
2008-06-11,,24.12,93.87,112.552981
2008-06-12,,23.33,92.41,112.981541
2008-06-13,,21.22,86.91,114.410089
2008-06-16,,20.95,84.17,114.477317
2008-06-17,,21.13,80.89,113.922713
2008-06-18,,22.24,81.56,112.813479
2008-06-19,,21.58,77.91,112.956332
2008-06-20,,22.87,78.35,111.122873
2008-06-23,,22.64,78.37,111.01308
2008-06-24,,22.42,77.41,110.793508
2008-06-25,,21.14,76.01,111.31711
2008-06-26,,23.93,79.87,108.293702
2008-06-27,,23.44,79.54,107.702536
2008-06-30,,23.95,79.66,108.082577
2008-07-01,,23.65,79.44,108.420389
2008-07-02,,25.92,79.19,106.562425
2008-07-03,,24.78,76.44,106.672212
2008-07-07,,25.78,75.43,105.582771
2008-07-08,,23.15,76.03,107.457622
2008-07-09,,25.23,81.69,105.388533
2008-07-10,,25.59,79.94,105.819244
2008-07-11,,27.49,77.18,104.586229
2008-07-14,,28.48,78.83,103.640363
2008-07-15,,28.54,73.07,102.179328
2008-07-16,,25.1,73.22,104.687574
2008-07-17,,25.01,72.46,105.734786
2008-07-18,,24.05,70.29,106.393523
2008-07-21,,23.05,71.6,106.452639
2008-07-22,,21.18,68.39,107.660313
2008-07-23,,21.31,67.25,108.243032
2008-07-24,,23.44,74.9,105.996594
2008-07-25,,22.91,73.7,105.971259
2008-07-28,,24.23,74.9,104.417326
2008-07-29,,22.03,71.03,106.646877
2008-07-30,,21.21,67.21,108.547063
2008-07-31,,22.94,72.95,107.111369
2008-08-01,,22.57,72.73,106.545538
2008-08-04,,23.49,73.17,105.557436
2008-08-05,,21.14,70.28,108.403495
2008-08-06,,20.23,71.6,108.884868
2008-08-07,,21.15,73.11,107.263384
2008-08-08,,20.66,73.05,109.256462
2008-08-11,,20.12,75.59,110.388138
2008-08-12,,21.17,72.4,109.239581
2008-08-13,,21.55,79.41,108.580851
2008-08-14,,20.34,74.37,109.40003
2008-08-15,,19.58,74.1,109.932087
2008-08-18,,20.98,72.85,108.428829
2008-08-19,,21.28,77.5,107.24649
2008-08-20,,20.42,73.42,107.744765
2008-08-21,,19.82,73.75,107.930562
2008-08-22,,18.81,73.56,109.492929
2008-08-25,,20.97,77.03,107.271825
2008-08-26,,20.49,73.14,107.584302
2008-08-27,,19.76,72.0,108.631521
2008-08-28,,19.43,68.05,109.948981
2008-08-29,,20.65,68.07,108.766635
2008-09-02,,21.99,69.65,108.091017
2008-09-03,,21.43,69.93,107.998119
2008-09-04,,24.03,72.38,104.746691
2008-09-05,,23.06,70.39,105.076056
2008-09-08,,22.64,67.94,107.24649
2008-09-09,,25.47,70.68,104.062626
2008-09-10,,24.52,70.63,104.48489
2008-09-11,,24.39,71.03,105.996594
2008-09-12,,25.66,70.26,106.486415
2008-09-15,,31.7,79.37,101.419252
2008-09-16,,30.3,74.38,103.116753
2008-09-17,,36.22,93.04,98.480302
2008-09-18,,33.1,89.33,101.402365
2008-09-19,,32.07,79.37,105.429444
2008-09-22,,33.85,83.92,103.042583
2008-09-23,,35.72,84.77,100.698201
2008-09-24,,35.19,86.66,101.020976
2008-09-25,,32.82,82.96,102.60089
2008-09-26,,34.74,87.81,102.651852
2008-09-29,,46.72,99.86,94.607887
2008-09-30,,39.39,92.23,98.523693
2008-10-01,,39.81,89.76,98.583152
2008-10-02,,45.26,95.29,95.007114
2008-10-03,,45.14,94.68,93.724494
2008-10-06,,52.05,104.82,88.950784
2008-10-07,,53.68,106.47,84.967024
2008-10-08,,57.53,104.99,82.8265
2008-10-09,,63.92,108.05,77.041976
2008-10-10,,69.95,116.0,75.173265
2008-10-13,,54.99,110.07,86.088252
2008-10-14,,55.13,105.64,84.814129
2008-10-15,,69.25,114.93,76.464373
2008-10-16,,67.61,119.48,79.649681
2008-10-17,,70.33,117.45,79.174011
2008-10-20,,52.97,115.98,83.930736
2008-10-21,,53.11,114.28,81.424963
2008-10-22,,69.65,123.31,76.991013
2008-10-23,,67.8,121.61,77.882902
2008-10-24,,79.13,128.09,73.933119
2008-10-27,,80.06,134.87,71.308422
2008-10-28,,66.96,127.46,79.641192
2008-10-29,,69.96,124.73,79.063589
2008-10-30,,62.9,121.52,81.798708
2008-10-31,,59.89,116.94,82.248897
2008-11-03,,53.68,116.19,82.486732
2008-11-04,,47.73,116.29,85.289806
2008-11-05,,54.56,117.03,81.705271
2008-11-06,,63.68,125.0,77.177886
2008-11-07,,56.1,116.37,79.726132
2008-11-10,,59.98,116.53,78.681348
2008-11-11,,61.44,114.11,76.25202
2008-11-12,,66.46,123.26,72.896831
2008-11-13,,59.83,117.12,77.441202
2008-11-14,,66.31,118.34,73.576366
2008-11-17,,69.15,115.1,72.599537
2008-11-18,,67.64,106.9,73.967096
2008-11-19,,74.26,102.48,69.227357
2008-11-20,,80.86,106.71,64.088391
2008-11-21,,72.67,99.48,67.545511
2008-11-24,,64.7,92.31,72.225792
2008-11-25,,60.9,90.28,72.760928
2008-11-26,,54.92,89.32,75.572491
2008-11-28,,55.28,88.41,76.523832
2008-12-01,,68.51,90.49,69.745501
2008-12-02,,62.98,87.08,72.42965
2008-12-03,,60.72,84.72,74.170954
2008-12-04,,63.64,83.94,72.455138
2008-12-05,,59.93,82.9,74.689098
2008-12-08,,58.49,82.1,77.296803
2008-12-09,,58.91,80.75,76.02268
2008-12-10,,55.73,86.46,76.540824
2008-12-11,,55.78,88.68,74.697594
2008-12-12,,54.28,86.27,75.589477
2008-12-15,,56.76,82.03,74.536203
2008-12-16,,52.37,79.99,78.044287
2008-12-17,,49.84,75.17,77.288307
2008-12-18,,47.34,81.26,75.844304
2008-12-19,,44.93,87.69,75.51805
2008-12-22,,44.56,87.04,74.550415
2008-12-23,,45.02,86.39,73.77974
2008-12-24,,44.21,85.1,74.207896
2008-12-26,,43.38,83.74,74.636051
2008-12-29,,43.9,83.96,74.421973
2008-12-30,,41.63,80.89,76.185972
2008-12-31,,40.0,85.6,77.273483
2009-01-02,,39.19,84.41,79.60265
2009-01-05,,39.08,90.89,79.508455
2009-01-06,,38.56,90.33,80.03937
2009-01-07,,43.39,93.99,77.641697
2009-01-08,,42.56,93.14,77.958535
2009-01-09,,42.82,91.52,76.288725
2009-01-12,,45.84,93.26,74.45622
2009-01-13,,43.27,92.5,74.593233
2009-01-14,,49.14,99.88,72.246943
2009-01-15,,51.0,96.44,72.272632
2009-01-16,,46.11,98.79,72.837793
2009-01-20,,56.65,104.02,68.99296
2009-01-21,,46.42,100.81,71.972924
2009-01-22,,47.29,98.87,70.859717
2009-01-23,,47.27,95.7,71.16799
2009-01-26,,45.69,96.17,71.656087
2009-01-27,,42.25,95.48,72.38395
2009-01-28,,39.66,98.22,74.832999
2009-01-29,,42.63,98.98,72.401079
2009-01-30,,44.84,98.72,70.928224
2009-02-02,,45.52,96.48,70.714146
2009-02-03,,43.06,92.25,71.707463
2009-02-04,,43.85,91.57,71.356379
2009-02-05,,43.73,92.26,72.418203
2009-02-06,,43.37,94.01,74.481915
2009-02-09,,43.64,94.38,74.584668
2009-02-10,,46.67,95.98,71.16799
2009-02-11,,44.53,94.67,71.58758
2009-02-12,,41.25,91.04,71.638963
2009-02-13,,42.93,91.93,70.868282
2009-02-17,,48.66,95.07,67.836941
2009-02-18,,48.46,89.11,67.67424
2009-02-19,,47.08,88.27,66.946377
2009-02-20,,49.3,90.66,66.295579
2009-02-23,,52.62,93.02,63.923601
2009-02-24,,45.49,89.13,66.346962
2009-02-25,,44.67,88.93,65.824612
2009-02-26,,44.66,89.37,64.754224
2009-02-27,,46.35,91.08,63.307057
2009-03-02,,52.65,93.86,60.45554
2009-03-03,,50.93,90.75,60.001696
2009-03-04,,47.56,85.6,61.423175
2009-03-05,,50.17,89.88,58.914185
2009-03-06,,49.33,88.26,59.016938
2009-03-09,,49.68,90.09,58.323328
2009-03-10,,44.37,85.36,61.799948
2009-03-11,,43.61,85.35,62.202415
2009-03-12,,41.18,81.81,64.651464
2009-03-13,,42.36,78.13,65.156684
2009-03-16,,43.74,80.07,64.959737
2009-03-17,,40.8,75.21,66.946377
2009-03-18,,40.06,74.8,68.444921
2009-03-19,,43.68,73.56,67.597175
2009-03-20,,45.89,73.11,66.157757
2009-03-23,,43.23,71.39,70.909802
2009-03-24,,42.93,70.16,69.512647
2009-03-25,,42.25,71.76,70.24572
2009-03-26,,40.36,70.97,71.677373
2009-03-27,,41.04,71.68,70.383714
2009-03-30,,45.54,74.68,67.951634
2009-03-31,,44.14,72.71,68.581211
2009-04-01,,42.28,70.39,69.909369
2009-04-02,,42.04,69.61,71.953354
2009-04-03,,39.7,67.86,72.66918
2009-04-06,,40.93,68.26,72.099967
2009-04-07,,40.39,66.39,70.418212
2009-04-08,,38.85,68.72,71.177157
2009-04-09,,36.53,65.22,74.005958
2009-04-13,,37.81,67.51,74.023211
2009-04-14,,37.67,65.79,72.746797
2009-04-15,,36.17,64.95,73.522994
2009-04-16,,35.79,69.72,74.601044
2009-04-17,,33.94,68.92,75.10126
2009-04-20,,39.18,75.48,71.953354
2009-04-21,,37.14,75.48,73.359128
2009-04-22,,38.1,75.52,72.910662
2009-04-23,,37.15,72.81,73.626489
2009-04-24,,36.82,72.04,74.739037
2009-04-27,,38.32,74.16,74.03183
2009-04-28,,37.95,74.22,73.798974
2009-04-29,,36.08,72.12,75.368615
2009-04-30,,36.5,71.42,75.394487
2009-05-01,,35.3,69.82,75.799834
2009-05-04,,34.53,70.36,78.378528
2009-05-05,,33.36,70.77,78.111173
2009-05-06,,32.45,71.15,79.465204
2009-05-07,,33.44,72.79,78.361282
2009-05-08,,32.05,74.66,80.189657
2009-05-11,,32.87,76.86,78.689007
2009-05-12,,31.8,77.53,78.456151
2009-05-13,,33.65,81.87,76.481163
2009-05-14,,31.37,79.38,77.136619
2009-05-15,,33.12,80.29,76.507035
2009-05-18,,30.24,76.41,78.680387
2009-05-19,,28.8,74.4,78.585518
2009-05-20,,29.03,77.45,78.059429
2009-05-21,,31.35,84.69,76.938255
2009-05-22,,32.63,87.28,76.774389
2009-05-26,,30.62,91.23,78.740757
2009-05-27,,32.36,90.86,77.334976
2009-05-28,,31.67,88.19,78.413026
2009-05-29,,28.92,83.91,79.801555
2009-06-01,,30.04,84.23,81.733418
2009-06-02,,29.63,83.82,81.802415
2009-06-03,,31.02,84.89,80.76749
2009-06-04,,30.18,81.26,81.526434
2009-06-05,,29.62,82.11,81.543687
2009-06-08,,29.77,82.69,81.207336
2009-06-09,,28.27,81.64,81.621303
2009-06-10,,28.46,86.92,81.414319
2009-06-11,,28.11,85.22,81.776543
2009-06-12,,28.15,85.43,82.000779
2009-06-15,,30.81,85.05,80.12066
2009-06-16,,32.68,88.49,79.033984
2009-06-17,,31.54,86.49,78.956367
2009-06-18,,30.03,83.87,79.5342
2009-06-19,,27.99,84.15,79.827355
2009-06-22,,31.17,86.1,77.433573
2009-06-23,,30.58,85.64,77.494285
2009-06-24,,29.05,83.96,78.162118
2009-06-25,,26.36,82.57,79.862048
2009-06-26,,25.93,77.6,79.653888
2009-06-29,,25.35,79.69,80.399777
2009-06-30,,26.35,79.6,79.749293
2009-07-01,,26.22,79.68,80.078876
2009-07-02,,27.95,81.32,77.893247
2009-07-06,,29.0,83.2,77.884579
2009-07-07,,30.85,85.63,76.375452
2009-07-08,,31.3,86.17,76.323415
2009-07-09,,29.78,82.88,76.470857
2009-07-10,,29.02,81.42,76.288722
2009-07-13,,26.31,80.58,78.144768
2009-07-14,,25.02,81.52,78.587099
2009-07-15,,25.89,85.64,80.885476
2009-07-16,,25.42,83.64,80.755378
2009-07-17,,24.34,82.49,81.640033
2009-07-20,,24.4,80.98,82.507344
2009-07-21,,23.87,80.45,82.888963
2009-07-22,,23.47,75.3,82.87162
2009-07-23,,23.43,72.8,84.701648
2009-07-24,,23.09,73.01,85.048567
2009-07-27,,24.28,74.35,85.300088
2009-07-28,,25.01,76.68,84.901126
2009-07-29,,25.61,77.1,84.692973
2009-07-30,,25.4,73.88,85.577628
2009-07-31,,25.92,73.47,85.699051
2009-08-03,,25.56,72.79,87.112773
2009-08-04,,24.89,71.05,87.338269
2009-08-05,,24.9,70.13,87.086755
2009-08-06,,25.67,73.17,86.635749
2009-08-07,,24.76,71.53,87.771925
2009-08-10,,24.99,72.59,87.58979
2009-08-11,,25.99,75.6,86.496983
2009-08-12,,25.45,81.28,87.425006
2009-08-13,,24.71,79.96,88.092833
2009-08-14,,24.27,80.45,87.416331
2009-08-17,,27.89,84.22,85.265395
2009-08-18,,26.18,81.11,85.941897
2009-08-19,,26.26,76.32,86.69646
2009-08-20,,25.09,76.7,87.58979
2009-08-21,,25.01,76.55,89.30707
2009-08-24,,25.14,78.47,89.298395
2009-08-25,,24.92,77.76,89.471861
2009-08-26,,24.95,77.97,89.48053
2009-08-27,,24.68,75.59,89.680014
2009-08-28,,24.76,74.41,89.662664
2009-08-31,,26.01,77.12,88.864739
2009-09-01,,29.15,81.0,86.904613
2009-09-02,,28.9,77.07,86.575037
2009-09-03,,27.1,75.48,87.294908
2009-09-04,,25.26,77.51,88.517813
2009-09-08,,25.62,75.69,89.281052
2009-09-09,,24.32,76.17,89.966229
2009-09-10,,23.55,71.39,90.885577
2009-09-11,,24.15,72.36,90.868227
2009-09-14,,23.86,71.14,91.310558
2009-09-15,,23.42,72.25,91.692177
2009-09-16,,23.69,71.7,93.079874
2009-09-17,,23.65,69.36,92.941108
2009-09-18,,23.92,70.39,93.000363
2009-09-21,,24.06,71.0,92.76507
2009-09-22,,23.08,68.26,93.305367
2009-09-23,,23.49,68.18,92.529784
2009-09-24,,24.95,70.78,91.510197
2009-09-25,,25.61,71.74,91.022185
2009-09-28,,24.88,70.54,92.651785
2009-09-29,,25.19,68.99,92.372924
2009-09-30,1096.0,25.61,71.32,92.015629
2009-10-01,1102.0,28.27,76.25,89.732453
2009-10-02,,28.68,76.13,89.314158
2009-10-05,1152.0,26.84,73.56,90.647464
2009-10-06,1149.8,25.7,71.5,91.945919
2009-10-07,1153.8,24.68,71.01,92.198638
2009-10-08,1145.0,24.18,68.1,92.904504
2009-10-09,1176.0,23.12,65.54,93.470943
2009-10-12,1184.0,23.01,64.97,93.836948
2009-10-13,,22.99,64.97,93.645229
2009-10-14,1198.0,22.86,68.84,95.257397
2009-10-15,1198.0,21.72,67.07,95.605975
2009-10-16,1188.65,21.43,69.85,94.891392
2009-10-17,1240.0,,,
2009-10-19,,21.49,67.76,95.675692
2009-10-20,1196.0,20.9,68.63,95.170254
2009-10-21,1184.0,22.22,78.16,94.316244
2009-10-22,1165.0,20.69,77.6,95.274829
2009-10-23,1174.9,22.27,79.88,94.185526
2009-10-26,1151.3,24.31,82.28,93.16594
2009-10-27,1150.05,24.83,80.41,92.738928
2009-10-28,1141.0,27.91,85.43,90.987333
2009-10-29,1125.25,24.76,78.1,92.939363
2009-10-30,1145.0,30.69,89.9,90.246601
2009-11-02,,29.78,91.98,90.9089
2009-11-03,1102.0,28.81,90.16,91.196477
2009-11-04,1124.9,27.72,85.97,91.431764
2009-11-05,1127.0,25.43,79.1,93.113649
2009-11-06,1155.0,24.19,73.72,93.357651
2009-11-09,1150.05,23.15,68.83,95.483974
2009-11-10,1157.0,22.84,68.49,95.5014
2009-11-11,1147.0,23.04,73.05,95.989412
2009-11-12,1190.0,24.24,80.77,95.013394
2009-11-13,1175.0,23.36,80.28,95.527548
2009-11-16,1200.0,22.89,83.31,96.913139
2009-11-17,1200.0,22.41,83.97,97.026424
2009-11-18,1202.0,21.63,79.15,96.965424
2009-11-19,1210.0,22.63,79.27,95.701834
2009-11-20,1214.1,22.19,75.56,95.361972
2009-11-23,1210.0,21.16,75.84,96.573277
2009-11-24,1229.9,20.47,75.05,96.721421
2009-11-25,1198.2,20.48,73.91,97.061283
2009-11-26,1242.0,,,
2009-11-27,1239.9,24.74,83.24,95.483974
2009-11-30,1245.5,24.51,81.58,95.80641
2009-12-01,1280.0,21.92,80.74,96.991572
2009-12-02,1333.5,21.12,78.26,96.947998
